2.421000000000000096e-01,9.126999999999999558e-01,4.752000000000000113e-01,8.585000000000000409e-01
3.089000000000000079e-01,8.961999999999999966e-01,4.183999999999999941e-01,8.508999999999999897e-01
2.636000000000000010e-01,9.082000000000000073e-01,5.107000000000000428e-01,8.508999999999999897e-01
2.923999999999999932e-01,8.987000000000000544e-01,4.304999999999999938e-01,8.651999999999999691e-01
2.661000000000000032e-01,9.095999999999999641e-01,3.963999999999999746e-01,8.677000000000000268e-01
2.494999999999999996e-01,9.163999999999999924e-01,3.901999999999999913e-01,8.829000000000000181e-01
2.482999999999999929e-01,9.161000000000000254e-01,3.549999999999999822e-01,8.870999999999999996e-01
2.416999999999999982e-01,9.193999999999999950e-01,4.799999999999999822e-01,8.601999999999999647e-01
2.661000000000000032e-01,9.068000000000000504e-01,4.676000000000000156e-01,8.550999999999999712e-01
2.615000000000000102e-01,9.122000000000000108e-01,3.751999999999999780e-01,8.803999999999999604e-01
2.132999999999999896e-01,9.247999999999999554e-01,4.358000000000000207e-01,8.752999999999999670e-01
2.595000000000000084e-01,9.092999999999999972e-01,3.537000000000000144e-01,8.820999999999999952e-01
2.457999999999999907e-01,9.174999999999999822e-01,4.671000000000000152e-01,8.585000000000000409e-01
2.288999999999999924e-01,9.193999999999999950e-01,3.494999999999999774e-01,8.939000000000000279e-01
2.535999999999999921e-01,9.106999999999999540e-01,3.685999999999999832e-01,8.912999999999999812e-01
2.446000000000000119e-01,9.112999999999999989e-01,3.262999999999999790e-01,8.989000000000000323e-01
1.864999999999999991e-01,9.379999999999999449e-01,3.568999999999999950e-01,8.736000000000000432e-01
2.177999999999999936e-01,9.282000000000000250e-01,3.935000000000000164e-01,8.635000000000000453e-01
2.126000000000000112e-01,9.251000000000000334e-01,3.482000000000000095e-01,8.912999999999999812e-01
1.904000000000000137e-01,9.368999999999999551e-01,3.693000000000000171e-01,8.794999999999999485e-01
2.001999999999999891e-01,9.314999999999999947e-01,3.755000000000000004e-01,8.787000000000000366e-01
2.084000000000000019e-01,9.297999999999999599e-01,3.603000000000000091e-01,8.829000000000000181e-01
2.273000000000000020e-01,9.211000000000000298e-01,4.215999999999999748e-01,8.752999999999999670e-01
1.980999999999999983e-01,9.321000000000000396e-01,5.421000000000000263e-01,8.273000000000000353e-01
3.068000000000000171e-01,8.941999999999999948e-01,4.002999999999999892e-01,8.635000000000000453e-01
2.484000000000000097e-01,9.130000000000000338e-01,3.326000000000000068e-01,8.803999999999999604e-01
2.389999999999999902e-01,9.152000000000000135e-01,4.408000000000000251e-01,8.558999999999999941e-01
2.119000000000000050e-01,9.282000000000000250e-01,4.788999999999999924e-01,8.475000000000000311e-01
2.328000000000000069e-01,9.183000000000000052e-01,3.682000000000000273e-01,8.811999999999999833e-01
1.952000000000000124e-01,9.312000000000000277e-01,3.679000000000000048e-01,8.829000000000000181e-01
1.837999999999999912e-01,9.325999999999999845e-01,4.445000000000000062e-01,8.736000000000000432e-01
