2.383100000000000218e+00,1.708999999999999964e-01,2.347599999999999909e+00,2.290999999999999981e-01
2.103600000000000136e+00,2.696999999999999953e-01,1.979400000000000048e+00,3.538000000000000034e-01
1.766000000000000014e+00,4.027999999999999914e-01,1.853799999999999892e+00,3.664999999999999925e-01
1.635299999999999976e+00,4.476999999999999869e-01,1.580000000000000071e+00,4.405999999999999917e-01
1.476099999999999968e+00,5.029000000000000137e-01,1.455600000000000005e+00,5.147000000000000464e-01
1.362200000000000077e+00,5.365999999999999659e-01,1.306499999999999995e+00,5.754000000000000226e-01
1.284000000000000030e+00,5.747999999999999776e-01,1.422800000000000065e+00,5.012999999999999678e-01
1.231400000000000050e+00,5.914000000000000368e-01,1.195699999999999985e+00,5.938999999999999835e-01
1.183899999999999952e+00,6.019999999999999796e-01,1.270999999999999908e+00,5.526999999999999691e-01
9.953999999999999515e-01,6.632000000000000117e-01,1.045199999999999907e+00,6.503999999999999782e-01
9.744000000000000439e-01,6.645999999999999686e-01,1.187000000000000055e+00,6.048999999999999932e-01
9.683000000000000496e-01,6.774999999999999911e-01,1.203400000000000025e+00,5.930999999999999606e-01
8.668000000000000149e-01,7.042000000000000481e-01,1.006799999999999917e+00,6.512000000000000011e-01
8.037999999999999590e-01,7.159999999999999698e-01,1.097699999999999898e+00,6.503999999999999782e-01
8.347999999999999865e-01,7.033000000000000362e-01,8.629000000000000004e-01,7.050999999999999490e-01
8.001000000000000334e-01,7.247000000000000108e-01,7.611999999999999877e-01,7.480999999999999872e-01
7.131999999999999451e-01,7.550000000000000044e-01,7.437000000000000277e-01,7.296000000000000263e-01
6.702000000000000179e-01,7.701000000000000068e-01,6.536999999999999478e-01,7.522999999999999687e-01
6.637999999999999456e-01,7.651000000000000023e-01,7.396000000000000352e-01,7.506000000000000449e-01
6.473999999999999755e-01,7.703999999999999737e-01,6.106000000000000316e-01,7.994999999999999885e-01
6.221999999999999753e-01,7.877999999999999448e-01,1.122300000000000075e+00,6.452999999999999847e-01
6.236000000000000432e-01,7.804999999999999716e-01,7.825999999999999623e-01,7.219999999999999751e-01
5.445999999999999730e-01,8.103000000000000203e-01,5.604999999999999982e-01,8.137999999999999678e-01
5.403999999999999915e-01,8.074999999999999956e-01,7.573999999999999622e-01,7.463999999999999524e-01
5.477999999999999536e-01,8.052000000000000268e-01,5.642000000000000348e-01,8.095999999999999863e-01
5.138000000000000345e-01,8.175999999999999934e-01,6.300000000000000044e-01,7.759000000000000341e-01
5.110000000000000098e-01,8.256999999999999895e-01,6.612999999999999989e-01,7.724999999999999645e-01
4.792000000000000148e-01,8.316000000000000059e-01,5.098000000000000309e-01,8.188999999999999613e-01
5.174999999999999600e-01,8.169999999999999485e-01,7.611999999999999877e-01,7.296000000000000263e-01
5.234999999999999654e-01,8.206999999999999851e-01,5.189000000000000279e-01,8.062000000000000277e-01
4.530000000000000138e-01,8.305000000000000160e-01,5.533000000000000140e-01,8.104000000000000092e-01
4.620000000000000218e-01,8.309999999999999609e-01,5.970999999999999641e-01,8.044999999999999929e-01
4.855999999999999761e-01,8.375000000000000222e-01,6.618000000000000549e-01,7.623999999999999666e-01
4.454000000000000181e-01,8.437000000000000055e-01,5.159000000000000252e-01,8.012000000000000233e-01
4.928000000000000158e-01,8.276999999999999913e-01,5.611000000000000432e-01,8.054000000000000048e-01
4.017999999999999905e-01,8.579999999999999849e-01,5.183999999999999719e-01,8.256000000000000005e-01
4.460999999999999965e-01,8.454000000000000403e-01,6.072999999999999510e-01,8.036999999999999700e-01
4.197000000000000175e-01,8.518000000000000016e-01,5.456999999999999629e-01,8.196999999999999842e-01
